media_id,pull_date,caption,media_type,product_type,permalink,timestamp,like_count,comments_count,reach,likes,comments,saved,shares,total_interactions,views,avg_watch_time_sec,total_watch_time_sec,post_type,publish_date_est,publish_year,publish_month,publish_month_name,publish_weekday,publish_hour_est,publish_time_label,engagement_rate,engagement_rate_followers,rewatch_rate,profile_visits,follows
17920105383321738,2026-08-16,"ShellHacks 2026: Interest Form OPEN NOW 🚀  ShellHacks is back this Fall for its 10th Anniversary, and it’s shaping up to be our biggest one yet.  This year, we’re bringing: 👾 Our biggest ShellHacks yet 💼 Top-tier sponsors and exclusive opportunities ✨ An unforgettable weekend of building, networking, and leveling up  We’re bringing together the best of tech for a weekend focused on creating, connecting, and pushing ideas further than ever.  🎮 Want early access?  Students who fill out the interest form will get priority registration before applications officially open this summer.  Be the first in line for everything we have planned.  🔗 Sign up now: https://go.fiu.edu/shellhacks  #shellhacks #init #fiu #tech #ai",IMAGE,FEED,https://www.instagram.com/p/DWouW6qlcxS/,2026-04-02T16:16:20+0000,186,14,4332,186,14,9,59,296,9524,,,IG image,2026-04-02,2026,4,April,Thursday,12,12 PM,6.833,5.006,2.199,85.0,5.0
18575377156061935,2026-08-16,UPDATED TIME 3:30 - 5:30pm | Come learn from industry leaders! 💼  Come and talk to our Alumni who now work in tech and learn about their experiences! 📈  🔗 go.fiu.edu/alumnicareer-ig  #init #fiu #tech #career #reach,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWpMwK9FF1M/,2026-04-02T21:05:40+0000,89,3,1584,89,3,2,7,108,4350,,,IG carousel,2026-04-02,2026,4,April,Thursday,17,5 PM,6.818,1.826,2.746,16.0,0.0
17857031052597001,2026-08-16,To finish off strong 👾  We are having our end of spring semester GBM where we will have fun activities and provide an overview for next semester!   P.S. Food will be provided so come grab a bite!  🔗 go.fiu.edu/wrapup-ig  #fiu #init #tech #ai #spring,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DW1l3SBlcwy/,2026-04-07T16:35:00+0000,45,2,2707,45,2,2,8,62,5603,,,IG carousel,2026-04-07,2026,4,April,Tuesday,12,12 PM,2.29,1.049,2.07,12.0,0.0
18080769080456031,2026-08-16,Want to learn about working in the Industry!   Come and talk with our amazing alumni who will be joining us and answering your questions!   🔗 go.fiu.edu/alumnicareer-ig  #fiu #init #tech #ai #reach,VIDEO,REELS,https://www.instagram.com/reel/DW4Nb4zBTM6/,2026-04-08T16:10:13+0000,64,7,2418,64,7,2,13,93,3972,6.11,18297.85,IG reel,2026-04-08,2026,4,April,Wednesday,12,12 PM,3.846,1.573,1.643,,
17873872992584914,2026-08-16,Showcase your project!🙌  Come to Demo day and see what we have in store!  🔗 go.fiu.edu/demoday-ig  #fiu #init #build #ai #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DW7FBgbFM_w/,2026-04-09T19:44:27+0000,48,0,2900,48,0,0,7,60,5708,,,IG carousel,2026-04-09,2026,4,April,Thursday,15,3 PM,2.069,1.015,1.968,12.0,0.0
18121268833555989,2026-08-16,"If you’re tired of being in airplane mode too, head to Demo Day on Friday! ✈️💻  🔗: go.fiu.edu/demoday-ig  #init #weareinit #technology #fiu",VIDEO,REELS,https://www.instagram.com/reel/DXFB6XOAnVu/,2026-04-13T16:33:28+0000,278,23,6606,278,23,19,43,377,10215,15.83,123132.61,IG reel,2026-04-13,2026,4,April,Monday,12,12 PM,5.707,6.376,1.546,,
18576891157016156,2026-08-16,RSVP below ⬇️ for our Spring WrapUp GBM! 🎁  🔗: go.fiu.edu/wrapup-ig  #weareinit #tech #computerscience #fiu,VIDEO,REELS,https://www.instagram.com/reel/DXH30xtApgc/,2026-04-14T19:00:40+0000,182,33,4578,182,33,8,36,276,8584,10.27,60559.22,IG reel,2026-04-14,2026,4,April,Tuesday,15,3 PM,6.029,4.668,1.875,,
17855398935639463,2026-08-16,"Don’t fall behind in your career, sign up for the 10th Annual ShellHacks interest form to secure priority registration and be first in line for one of FIU’s biggest tech opportunities, from hands-on projects to networking with top companies! 🚀  🔗 go.fiu.edu/shellhacks  #tech #hackathon #shellhacks",VIDEO,REELS,https://www.instagram.com/reel/DXXB4KPhvjH/,2026-04-20T16:15:00+0000,76,5,2549,76,5,8,8,108,3723,4.29,12461.52,IG reel,2026-04-20,2026,4,April,Monday,12,12 PM,4.237,1.826,1.461,,
18556904680064703,2026-08-16,We see you… and we understand 😌 #fyp,VIDEO,REELS,https://www.instagram.com/reel/DXhaMD_uhch/,2026-04-24T17:00:00+0000,139,9,2963,139,9,2,13,173,5134,7.43,25957.54,IG reel,2026-04-24,2026,4,April,Friday,13,1 PM,5.839,2.926,1.733,,
18180588409378678,2026-08-16,"From workshops and socials to projects, internships, and demo day, spring 2026 was a semester full of growth, community, and unforgettable moments 💻💙  Thank you to everyone who made this semester at INIT so special. See you next season! 🌟   #fiu #technology #university #init",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DYAM0yJFoP_/,2026-05-06T16:00:13+0000,200,8,2118,200,8,2,13,236,6132,,,IG carousel,2026-05-06,2026,5,May,Wednesday,12,12 PM,11.143,3.991,2.895,27.0,0.0
18072396284438557,2026-08-16,"Sun Jam Interest Form: OPEN NOW 🎮  INIT FIU’s first-ever Game Jam is coming this summer, and you don’t want to miss it!  This year, we’re bringing: 🕹️ A 24-hour game jam open to ALL skill levels 🍕 Food to keep you fueled 🏆 Prizes for the best builds ✨ An unforgettable weekend of creating, competing, and leveling up  We’re bringing together FIU’s builders and creatives for a weekend focused on making something from nothing in just 24 hours!  🎯 Want early access?  Students who fill out the interest form will get priority registration before spots officially open this summer.  Be the first in line for everything we have planned.  🤝 Plus, a great opportunity to network with fellow developers and creatives in the FIU tech community!  🔗 Sign up now: https://go.fiu.edu/SunJam  #SunJam #INITFIU #GameJam #FIU #GameDev",IMAGE,FEED,https://www.instagram.com/p/DYfRKfOCkMu/,2026-05-18T17:39:25+0000,44,7,2279,44,7,6,14,77,4469,,,IG image,2026-05-18,2026,5,May,Monday,13,1 PM,3.379,1.302,1.961,32.0,0.0
18078644564195768,2026-08-16,"Celebrating a successful school year and our upcoming tenth anniversary of ShellHacks, heres our redesign! 🤔🪩  What do we think?   #spotify #logo #init",IMAGE,FEED,https://www.instagram.com/p/DYm8ZF3FfAI/,2026-05-21T17:07:00+0000,145,15,1312,145,15,2,9,174,3087,,,IG image,2026-05-21,2026,5,May,Thursday,13,1 PM,13.262,2.943,2.353,54.0,1.0
18105475714958119,2026-08-16,"Get ready to press start! 🎮✨ Sun Jam is officially coming soon, and the hype is real!  We’re preparing an unforgettable game jam filled with endless creativity, epic builds, and great vibes. And the best part? It’s completely open to the public! Whether you’re an FIU student, repping another university, or just want to make something awesome from scratch, we can’t wait to see you there. 👾  Don’t miss out on the action—fill out the interest form to be the first in line when official registration drops.  🔗 Interest Form: https://go.fiu.edu/SunJam  #fiu #sunjam #init #gamejam #hackathon",VIDEO,REELS,https://www.instagram.com/reel/DZIN-gLOT9b/,2026-06-03T15:15:12+0000,105,18,3783,105,18,9,24,163,5758,5.1,21115.0,IG reel,2026-06-03,2026,6,June,Wednesday,11,11 AM,4.309,2.757,1.522,,
17920338522366571,2026-08-16,He is a 10 but… 👀  Shellhacks is coming soon and if you want to be a king sign up on the interest form and stay tune for our registration coming soon!!!  🔗 go.fiu.edu/shellhacks  #init #shellhacks #computerscience #hackathon #technology,VIDEO,REELS,https://www.instagram.com/reel/DZX9k-ahVC2/,2026-06-09T18:00:09+0000,133,18,5161,133,18,13,23,199,8184,9.93,59654.5,IG reel,2026-06-09,2026,6,June,Tuesday,14,2 PM,3.856,3.365,1.586,,
18108847834768011,2026-08-16,"ShellHacks 2026 is BACK and better than ever. 📺✨   This September 25-27, Florida’s largest hackathon is bringing the heat with 7 tracks, industry sponsor challenges, a career fair, and a full weekend of building, learning, and good vibes. We can’t wait to have you. 🎮🕹️  Registration is officially OPEN!!!   Apply at shellhacks.net and secure your spot before it’s gone.   See you in Miami. 👾  #shellhacks #tech #hackathon #fiu #mlh",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DZ-LxV_lYTi/,2026-06-24T14:15:19+0000,262,32,5147,262,32,49,139,512,12782,,,IG carousel,2026-06-24,2026,6,June,Wednesday,10,10 AM,9.948,8.659,2.483,128.0,14.0
18140380672551573,2026-08-16,"🚨 Give me 10… YEARS OF SHELLHACKS! 🤩🎉  A decade of innovation, late nights, unforgettable memories, and thousands of hackers coming together to build something incredible.  Now it’s your turn. 💙  🎟️ Registration for ShellHacks 2026 is officially OPEN! Whether it’s your first hackathon or your tenth, this is one you don’t want to miss.🤖  🔗 shellhacks.net Register now before spots fill up!  #ShellHacks #loveisland #computerscience #technology #hackathon",VIDEO,REELS,https://www.instagram.com/reel/DZ-qScTCrbZ/,2026-06-24T18:45:40+0000,78,13,1716,78,13,1,6,107,3587,6.75,14997.68,IG reel,2026-06-24,2026,6,June,Wednesday,14,2 PM,6.235,1.81,2.09,,
18364275853229364,2026-08-16,"☀️ SUN JAM REGISTRATION IS OPEN! ☀️  INIT FIU’s first-ever summer game jam is officially here! Open to any student at any university!   Whether you’re a developer, artist, designer, storyteller, or total beginner, Sun Jam is your chance to team up, build something from scratch, and level up your skills in just 24 hours. 🕹️  📅 July 18–19, 2026  What to expect:  - Beginner-friendly ✨ - Free food 🍕  - Prizes 🏆  - Teams, workshops, sponsors, and more 🤝   Space is limited, so secure your spot before registration closes!  🚨 Deadline to register: July 15 🚨  Register now! 🐾  🔗 https://go.fiu.edu/SunJam  #hack #tech #game #gamedev",IMAGE,FEED,https://www.instagram.com/p/DaDqcH5lDWJ/,2026-06-26T17:19:30+0000,65,3,1476,65,3,6,18,100,3944,,,IG image,2026-06-26,2026,6,June,Friday,13,1 PM,6.775,1.691,2.672,30.0,0.0
18117585359496032,2026-08-16,"“Oh, okay!!” 👀   We’ll take that as your sign to register for Sun Jam before July 15! ☀️🎮  📅 July 18–19 🔗 go.fiu.edu/SunJam  P.S. How’d we do on the trend?  #init #gamedev #fiu #sunjam #hackathon",VIDEO,REELS,https://www.instagram.com/reel/DaLQeuyiCGp/,2026-06-29T16:07:59+0000,53,10,1666,53,10,3,11,82,2899,7.32,14029.21,IG reel,2026-06-29,2026,6,June,Monday,12,12 PM,4.922,1.387,1.74,,
18435837067192173,2026-08-16,When the gamers hear “wanna go to Sun Jam?” 🎮☀️  Register before July 15!  📅July 18–19  🔗 go.fiu.edu/SunJam  #init #jiujitsu #fiu #sunjam #hackathon,VIDEO,REELS,https://www.instagram.com/reel/Dad6Xw_CBlC/,2026-07-06T22:02:13+0000,70,4,1867,70,4,4,11,91,3661,6.65,13222.72,IG reel,2026-07-06,2026,7,July,Monday,18,6 PM,4.874,1.539,1.961,,
18021224312898489,2026-08-16,"A huge thank you to all of our incredible sponsors for making Sun Jam 2026 possible. Your support helps us create an unforgettable experience for our participants and empowers the next generation of game developers. 💛🎮  We can’t wait to see the games, ideas, and creativity that come to life in just 24 hours. Whether it’s your first game jam or your tenth, we know you’re going to build something amazing.  ☀️ See you July 18–19! 🔗 go.fiu.edu/SunJam  #tech #networking #game",IMAGE,FEED,https://www.instagram.com/p/Da1O_eJCNzu/,2026-07-15T23:23:02+0000,27,0,642,27,0,1,0,28,1563,,,IG image,2026-07-15,2026,7,July,Wednesday,19,7 PM,4.361,0.474,2.435,7.0,0.0
17927636973365466,2026-08-16,"Choose your player! 👇  Are you the coder carrying the repo, the artist bringing the world to life, or the vibe-manager keeping the team caffeinated? Tag your project partner below!  Sun Jam is officially around the corner. Join us for 24 hours of pure building, gaming, and community.  ☀️ July 18–19 🔗 Sign up at: go.fiu.edu/SunJam",VIDEO,REELS,https://www.instagram.com/reel/Da26X-MBDB0/,2026-07-16T15:00:05+0000,72,10,2222,72,10,1,5,95,3157,6.78,16115.69,IG reel,2026-07-16,2026,7,July,Thursday,11,11 AM,4.275,1.607,1.421,,
18099670322237802,2026-08-16,"Do you understand the words coming out of my mouth? 🎤 REGISTER FOR SHELLHACKS.  📅 September 25–27, 2026  🔗 shellhacks.net  #init #shellhacks #fiu #hackathon #technology",VIDEO,REELS,https://www.instagram.com/reel/DbBUb0rBEhI/,2026-07-20T16:00:10+0000,126,18,3216,126,18,5,13,176,5272,5.98,22317.14,IG reel,2026-07-20,2026,7,July,Monday,12,12 PM,5.473,2.976,1.639,,
18134835811595377,2026-08-16,"We want you! 🫵🏼  Are you ready to be a mentor, judge or volunteer?   You can do so at shellhacks X coming this fall ✨  🔗go.fiu.edu/shell-assist  #fiu #shellhacks #hackathon #tech #computer",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DbEbosTn9i8/,2026-07-21T21:00:02+0000,44,1,1964,44,1,3,6,59,5226,,,IG carousel,2026-07-21,2026,7,July,Tuesday,17,5 PM,3.004,0.998,2.661,12.0,0.0
18125126380600167,2026-08-16,Register for ShellHacks! Don’t miss out on being part of it 🎬  🔗 shellhacks.net 📆 September 25-27  #init #shellhacks #fiu #hackathon #technology,VIDEO,REELS,https://www.instagram.com/reel/DbYfp9PhUDc/,2026-07-29T16:00:07+0000,110,6,3168,110,6,2,4,126,5024,7.13,25571.25,IG reel,2026-07-29,2026,7,July,Wednesday,12,12 PM,3.977,2.131,1.586,,
17920369806408564,2026-08-16,Are you coming to Shellhacks!🐚🤖  You heard it here first come to Shellhacks and get ready for 36 hours of fun and entertainment!  Register today👇  🔗 shellhacks.net  #hackathon #tech #init #computerscience #miami,VIDEO,REELS,https://www.instagram.com/reel/DbdpQSyh1YO/,2026-07-31T16:00:04+0000,53,6,1388,53,6,3,2,68,2843,5.63,10020.5,IG reel,2026-07-31,2026,7,July,Friday,12,12 PM,4.899,1.15,2.048,,
18374728609229136,2026-08-16,Sleep is for the weak (and the non-hackers). Secure your spot for ShellHacks X before its too late!😴💻  🗓️ September 25 to 27 🔗 ShellHacks.net  #computerscience #technology #init,VIDEO,REELS,https://www.instagram.com/reel/DblXjRhB4Z0/,2026-08-03T16:00:05+0000,75,6,1550,75,6,1,5,92,3063,7.93,15862.93,IG reel,2026-08-03,2026,8,August,Monday,12,12 PM,5.935,1.556,1.976,,
18068787872466464,2026-08-16,"Our Wave 1 Sand Dollar sponsors are bringing technology, career opportunities, and industry expertise to ShellHacks 2026! 🤖💽  Swipe to meet Microsoft, Blackstone, NVIDIA, Base44, Codex, GitHub, O’Reilly, Wix, Morgan & Morgan, Waymo, Chevron, and Break Through Tech. 💼  🗓️ September 25 to 27 🔗 shellhacks.net  #shellhacks #computerscience #internship #job #init  We’re excited to welcome Microsoft as a sponsor of ShellHacks 2026! 💻  Connect with their team, explore internship and job opportunities in tech, and learn more about one of the world’s leading technology companies.  🗓️ September 25 to 27 🔗 shellhacks.net  We’re excited to welcome Blackstone as a sponsor of ShellHacks 2026! 👾  Stop by their table to connect with their team, explore internship and job opportunities in tech, and learn more about the worlds largest alternative asset manager.  🗓️ September 25 to 27 🔗shellhacks.net  We’re excited to welcome NVIDIA as a sponsor of ShellHacks 2026! 📟  Meet their team, explore internship and job opportunities in tech, and learn more about the company powering AI and computing worldwide.  🗓️ September 25 to 27 🔗 shellhacks.net  We’re excited to welcome Base44 as a sponsor of ShellHacks 2026! ✨  Connect with the team and discover how AI is changing the way people build and launch applications.  🗓️ September 25 to 27 🔗 shellhacks.net  We’re excited to welcome Codex as a sponsor of ShellHacks 2026! 🧠  Stop by their table to connect with their team and discover how AI is changing the way people code, build, and work.  🗓️ September 25 to 27 🔗 shellhacks.net  We’re excited to welcome GitHub as a sponsor of ShellHacks 2026! 🐙  Meet their team, explore internship and job opportunities in tech, and learn more about the platform millions of developers use to build and ship software.  🗓️ September 25 to 27 🔗 shellhacks.net  We’re excited to welcome O’Reilly as a sponsor of ShellHacks 2026! 📚  Stop by their table to connect with their team and learn more about one of the leading platforms for tech learning and resources.  🗓️ September 25 to 27 🔗 shellhacks.net  We’re excited to welcome Wix as a sponsor of ShellHacks 2026! 🧑‍💻  Connect with their team,",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DbledRYlW4u/,2026-08-03T17:00:02+0000,97,9,1074,97,9,6,9,130,3865,,,IG carousel,2026-08-03,2026,8,August,Monday,13,1 PM,12.104,2.199,3.599,37.0,0.0
18158939764487237,2026-08-16,"Internship season is approaching‼️  If your profile is giving absolutely nothing right now, consider this a sign 🤖  ✨You can go from zero experience to having a fully coded project, networking with recruiters, and securing the bag in one weekend❗️  Sign up now!  🔗shellhacks.net  #hackathon #init #tech #computerscience #career",VIDEO,REELS,https://www.instagram.com/reel/Dbqkma1hPbR/,2026-08-05T16:30:06+0000,77,21,1632,77,21,9,7,123,3411,7.39,15050.31,IG reel,2026-08-05,2026,8,August,Wednesday,12,12 PM,7.537,2.08,2.09,,
18111023618096887,2026-08-16,"We’re excited to welcome Assurant as a Cone Tier Sponsor of ShellHacks 2026! 🤖💙  Meet the Assurant team to learn how technology powers their innovative protection solutions, grow your network, and explore internship and career opportunities.  Sign up now and don’t miss out on Florida’s largest hackathon on September 25–27! 🚀  🔗 shellhacks.net  #init #hackathon #assurant #fiu #tech",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DbtV4PqFMsm/,2026-08-06T18:19:20+0000,44,0,837,44,0,1,4,52,2483,,,IG carousel,2026-08-06,2026,8,August,Thursday,14,2 PM,6.213,0.879,2.967,27.0,0.0
18128019034672471,2026-08-16,"Got a tech project idea? Lead it. 💡💻  BUILD Lead applications are now OPEN! Propose your own project and lead a team through 9 weeks of building it from idea to reality, ending with a presentation to industry professionals. 🚀  Ready to lead the build? Apply now!  🔗go.fiu.edu/buildlead-ig  #BUILD #TechProjects #StudentDevelopers #ComputerScience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DbwNgKTH9kU/,2026-08-07T21:03:52+0000,89,9,3028,89,9,0,27,132,6378,,,IG carousel,2026-08-07,2026,8,August,Friday,17,5 PM,4.359,2.232,2.106,31.0,3.0
18084357704289334,2026-08-16,"✨Meet Danay, an incredible INIT alum who started her journey 8 years ago right here as a ShellHacks participant. Her story is proof of what happens when you plug into a community that builds, supports, and inspires.  ShellHacks isn’t just a weekend hackathon; it’s where tech-savvy creators and future industry leaders find their people.🤖  Ready to write your own success story? Sign up for ShellHacks X today and see where your journey takes you! 💡👇  🔗 shellhacks.net  #fiu #tech #shellhacks #init #community",VIDEO,REELS,https://www.instagram.com/reel/Db3SWkbBHyx/,2026-08-10T15:00:06+0000,126,11,2350,126,11,8,28,185,4099,9.36,27236.31,IG reel,2026-08-10,2026,8,August,Monday,11,11 AM,7.872,3.129,1.744,,
18348313279172204,2026-08-16,"Big news! ShellHacks is officially part of the 2027 MLH Hackathon Season! 🚀🤝  We are gearing up for an unforgettable weekend filled with innovation, creation, and pure fun. We can’t wait to see what you build—stay ready and secure your spot today! 👇  🔗 shellhacks.net  #mlh #tech #hackathon #init #community",IMAGE,FEED,https://www.instagram.com/p/Db3PDRWtAS4/,2026-08-10T18:00:05+0000,58,1,909,58,1,2,3,68,2080,,,IG image,2026-08-10,2026,8,August,Monday,14,2 PM,7.481,1.15,2.288,21.0,0.0
18428853112180725,2026-08-16,"What is your best go to line! 🙌  With shellhacks coming up we want to make sure you are preparing for everything Shellhacks has to offer!   If you haven’t already registered, Join us now as spaces fill up! 👇  🔗shellhacks.net  #init #tech #hackathon #miami #community",VIDEO,REELS,https://www.instagram.com/reel/Db52-d-iBLn/,2026-08-11T15:06:07+0000,145,19,3961,145,19,10,31,222,6466,9.25,40715.65,IG reel,2026-08-11,2026,8,August,Tuesday,11,11 AM,5.605,3.754,1.632,,
